,team_short_display_name,team_uid,team_alternate_color,team_color,team_display_name,team_name,team_logo,team_location,team_id,team_abbreviation,team_slug,field_goals_made_field_goals_attempted,field_goal_pct,three_point_field_goals_made_three_point_field_goals_attempted,three_point_field_goal_pct,free_throws_made_free_throws_attempted,free_throw_pct,total_rebounds,offensive_rebounds,defensive_rebounds,team_rebounds,assists,steals,blocks,turnovers,team_turnovers,total_turnovers,technical_fouls,total_technical_fouls,flagrant_fouls,fouls,largest_lead,home_away,opponent_id,opponent_name,opponent_mascot,opponent_abbrev,game_id,season,season_type,game_date
5953,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,34-64,53.1,4-10,40.0,8-8,100.0,41,14,27,0,15,9,6,12,0,12,0,0,0,17,31.0,AWAY,116,Mount St. Mary's,Mountaineers,MSM,401371854,2022,2,2021-11-17
5955,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,28-57,49.1,6-20,30.0,14-23,60.9,41,17,24,0,18,7,12,15,0,15,0,0,0,14,14.0,AWAY,2582,Southern,Jaguars,SOU,401371855,2022,2,2021-12-08
5957,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,39-66,59.1,10-26,38.5,4-8,50.0,45,10,35,0,23,10,6,12,0,12,0,0,0,5,45.0,AWAY,2272,High Point,Panthers,HP,401371857,2022,2,2021-12-31
5993,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,33-59,55.9,14-27,51.9,22-32,68.8,36,13,23,0,20,6,6,11,0,11,0,0,0,16,41.0,AWAY,142,Missouri,Tigers,MIZ,401371875,2022,2,2021-12-11
6023,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,33-77,42.9,17-40,42.5,7-13,53.8,46,23,23,0,18,11,9,10,0,10,0,0,0,12,32.0,AWAY,2630,UT Martin,Skyhawks,UTM,401371892,2022,2,2021-11-10
6025,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,34-74,45.9,10-23,43.5,16-18,88.9,51,19,32,0,19,14,4,12,0,12,0,0,0,15,40.0,AWAY,2193,East Tennessee State,Buccaneers,ETSU,401371893,2022,2,2021-11-14
6027,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,32-63,50.8,6-23,26.1,10-10,100.0,31,11,20,0,21,11,5,12,0,12,0,0,0,11,14.0,AWAY,2635,Tennessee Tech,Golden Eagles,TNTC,401371894,2022,2,2021-11-26
6029,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,33-59,55.9,14-27,51.9,6-9,66.7,28,8,20,0,26,13,6,8,0,8,0,0,0,7,43.0,AWAY,2506,Presbyterian,Blue Hose,PRE,401371895,2022,2,2021-12-01
6030,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,29-61,47.5,6-24,25.0,5-9,55.6,34,6,28,0,11,9,8,11,2,11,0,0,0,19,15.0,HOME,38,Colorado,Buffaloes,COLO,401371896,2022,2,2021-12-04
6032,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,19-61,31.1,4-24,16.7,15-25,60.0,54,10,44,0,9,6,6,15,0,15,0,0,0,12,9.0,HOME,2633,Tennessee,Volunteers,TENN,401371897,2022,2,2021-12-08
6033,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,19-71,26.8,6-40,15.0,8-16,50.0,47,10,37,0,10,6,8,9,1,9,0,0,0,22,3.0,AWAY,2641,Texas Tech,Red Raiders,TTU,401371897,2022,2,2021-12-08
6035,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,29-64,45.3,13-35,37.1,5-7,71.4,31,14,17,0,22,13,4,7,0,7,0,0,0,12,42.0,AWAY,2430,UNC Greensboro,Spartans,UNCG,401371898,2022,2,2021-12-11
6037,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,38-68,55.9,11-25,44.0,9-16,56.3,43,15,28,0,29,15,5,10,0,10,0,0,0,15,48.0,AWAY,2908,South Carolina Upstate,Spartans,SCUP,401371899,2022,2,2021-12-15
6039,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,26-67,38.8,7-24,29.2,18-27,66.7,40,16,24,0,12,8,5,13,0,13,0,0,0,16,15.0,AWAY,12,Arizona,Wildcats,ARIZ,401371901,2022,2,2021-12-23
6116,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,25-63,39.7,11-27,40.7,10-13,76.9,37,13,24,0,11,1,2,9,2,9,1,1,0,15,12.0,HOME,2116,UCF,Knights,UCF,401371947,2022,2,2021-12-31
6122,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,27-51,52.9,11-22,50.0,12-14,85.7,42,11,31,0,17,4,5,10,0,10,0,0,0,15,36.0,HOME,2086,Butler,Bulldogs,BUT,401371950,2022,2,2021-12-18
6175,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,37-72,51.4,13-31,41.9,2-5,40.0,48,15,33,0,33,8,4,20,1,20,0,0,0,19,35.0,AWAY,2447,Nicholls,Colonels,NICH,401371978,2022,2,2021-11-15
6177,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,35-71,49.3,7-22,31.8,10-14,71.4,40,17,23,0,22,8,6,10,0,10,0,0,0,14,27.0,AWAY,2916,Incarnate Word,Cardinals,UIW,401371979,2022,2,2021-11-13
6179,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,33-60,55.0,10-26,38.5,10-17,58.8,31,10,21,0,20,16,3,9,0,9,0,0,0,16,40.0,AWAY,24,Stanford,Cardinal,STAN,401371980,2022,2,2021-11-20
6181,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,35-68,51.5,13-32,40.6,16-26,61.5,49,20,29,0,16,10,3,12,0,12,0,0,0,9,50.0,AWAY,2029,Arkansas-Pine Bluff,Golden Lions,UAPB,401371981,2022,2,2021-12-04
6182,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,29-57,50.9,12-23,52.2,8-18,44.4,28,13,15,0,19,7,1,11,0,11,2,2,0,15,13.0,HOME,2483,Oregon,Ducks,ORE,401371982,2022,2,2021-12-19
6185,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,35-60,58.3,9-24,37.5,15-20,75.0,38,10,28,0,29,13,2,11,0,11,0,0,0,13,42.0,AWAY,2016,Alcorn State,Braves,ALCN,401371983,2022,2,2021-12-21
6225,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,31-61,50.8,10-24,41.7,17-23,73.9,35,7,28,0,14,5,3,11,0,11,0,0,0,15,23.0,AWAY,269,Marquette,Golden Eagles,MARQ,401372004,2022,2,2021-12-04
6229,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,30-56,53.6,6-20,30.0,12-16,75.0,40,9,31,0,19,12,7,16,0,16,1,1,0,13,27.0,AWAY,2638,UTEP,Miners,UTEP,401372006,2022,2,2021-12-08
6231,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,20-61,32.8,5-27,18.5,13-17,76.5,35,11,24,0,5,4,4,7,0,7,0,0,0,19,6.0,AWAY,2507,Providence,Friars,PROV,401372007,2022,2,2021-11-16
6232,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,22-58,37.9,7-23,30.4,17-24,70.8,37,17,20,0,7,6,1,18,3,18,0,0,0,29,14.0,HOME,2507,Providence,Friars,PROV,401372008,2022,2,2021-12-02
6248,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,34-70,48.6,9-27,33.3,18-25,72.0,47,19,28,0,18,7,3,13,1,13,0,0,0,23,22.0,HOME,2599,St. John's,Red Storm,SJU,401372016,2022,2,2021-12-04
6255,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,26-62,41.9,3-15,20.0,10-12,83.3,39,11,28,0,15,5,3,11,2,11,0,0,0,18,11.0,AWAY,2550,Seton Hall,Pirates,HALL,401372019,2022,2,2021-11-17
6279,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,31-56,55.4,16-30,53.3,13-14,92.9,27,7,20,0,21,13,2,6,1,6,0,0,0,15,42.0,AWAY,116,Mount St. Mary's,Mountaineers,MSM,401372031,2022,2,2021-11-09
6280,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,28-68,41.2,11-24,45.8,10-15,66.7,32,10,22,0,12,9,0,7,0,7,0,0,0,20,10.0,HOME,26,UCLA,Bruins,UCLA,401372032,2022,2,2021-11-13
6283,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,30-53,56.6,14-30,46.7,26-26,100.0,28,8,20,0,22,4,0,8,1,8,0,0,0,12,24.0,AWAY,47,Howard,Bison,HOW,401372033,2022,2,2021-11-16
6284,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,12-54,22.2,6-27,22.2,6-10,60.0,35,12,23,0,5,5,2,13,1,13,2,2,0,13,0.0,HOME,239,Baylor,Bears,BAY,401372034,2022,2,2021-12-12
6285,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,22-56,39.3,6-24,25.0,7-7,100.0,42,10,32,0,12,7,3,11,0,11,2,2,0,17,21.0,AWAY,222,Villanova,Wildcats,VILL,401372034,2022,2,2021-12-12
6335,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,25-55,45.5,10-29,34.5,17-32,53.1,52,17,35,0,13,6,3,20,1,20,0,0,0,15,28.0,AWAY,2504,Prairie View A&M,Panthers,PV,401372133,2022,2,2021-11-14
6337,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,21-38,55.3,6-18,33.3,17-22,77.3,37,7,30,0,14,2,7,21,0,21,1,1,0,13,16.0,AWAY,2627,Tarleton,Texans,TAR,401372134,2022,2,2021-11-25
6339,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,28-60,46.7,11-20,55.0,5-11,45.5,36,10,26,0,13,9,3,13,2,13,0,0,0,14,21.0,AWAY,21,San Diego State,Aztecs,SDSU,401372135,2022,2,2021-12-04
6341,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,36-64,56.3,7-18,38.9,8-12,66.7,44,11,33,0,18,5,5,11,0,11,0,0,0,14,38.0,AWAY,253,Southern Utah,Thunderbirds,SUU,401372136,2022,2,2021-12-19
6342,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,31-64,48.4,6-17,35.3,19-24,79.2,30,7,23,0,13,8,4,9,1,9,0,0,0,20,16.0,HOME,127,Michigan State,Spartans,MSU,401372138,2022,2,2021-11-10
6387,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,31-58,53.4,8-20,40.0,22-32,68.8,42,12,30,0,19,6,8,12,0,12,0,0,0,14,30.0,AWAY,282,Indiana State,Sycamores,INST,401372164,2022,2,2021-11-13
6389,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,35-67,52.2,11-28,39.3,15-21,71.4,56,19,37,0,18,9,4,17,0,17,1,1,0,15,49.0,AWAY,2750,Wright State,Raiders,WRST,401372165,2022,2,2021-11-17
6391,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,30-66,45.5,11-32,34.4,8-15,53.3,46,19,27,0,18,6,3,11,0,11,2,2,0,14,30.0,AWAY,2916,Incarnate Word,Cardinals,UIW,401372166,2022,2,2021-12-21
6393,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,35-61,57.4,14-29,48.3,20-27,74.1,36,9,27,0,30,3,6,8,0,8,0,0,0,13,22.0,AWAY,2447,Nicholls,Colonels,NICH,401372167,2022,2,2021-12-29
6401,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,29-66,43.9,10-22,45.5,13-18,72.2,48,15,33,0,12,6,4,12,1,12,0,0,0,10,32.0,AWAY,2597,St. Francis (BKN),Terriers,SFBK,401372172,2022,2,2021-11-10
6403,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,24-64,37.5,5-21,23.8,19-21,90.5,50,18,32,0,9,10,6,7,0,7,0,0,0,18,45.0,AWAY,2739,Green Bay,Phoenix,GB,401372173,2022,2,2021-11-13
6405,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,24-55,43.6,6-21,28.6,17-27,63.0,33,10,23,0,10,6,2,8,0,8,0,0,0,14,7.0,AWAY,2447,Nicholls,Colonels,NICH,401372174,2022,2,2021-12-16
6407,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,28-67,41.8,8-22,36.4,25-32,78.1,44,19,25,0,16,3,2,6,0,6,0,0,0,19,20.0,AWAY,2287,Illinois State,Redbirds,ILST,401372176,2022,2,2021-12-30
6537,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,34-58,58.6,9-20,45.0,11-17,64.7,41,13,28,0,23,3,11,13,0,13,0,0,0,9,26.0,AWAY,2627,Tarleton,Texans,TAR,401372250,2022,2,2021-11-13
6539,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,26-54,48.1,7-19,36.8,21-27,77.8,28,9,19,0,14,8,6,15,0,15,0,0,0,11,12.0,AWAY,2617,Stephen F. Austin,Lumberjacks,SFA,401372251,2022,2,2021-12-19
6631,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,28-61,45.9,10-30,33.3,22-29,75.9,41,18,23,0,17,7,3,13,1,13,0,0,0,16,28.0,AWAY,2755,Grambling,Tigers,GRAM,401372314,2022,2,2021-11-13
6633,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,31-71,43.7,10-27,37.0,12-22,54.5,50,24,26,0,19,12,0,16,1,16,0,0,0,18,39.0,AWAY,2504,Prairie View A&M,Panthers,PV,401372315,2022,2,2021-11-16
6635,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,28-50,56.0,7-18,38.9,12-16,75.0,36,7,29,0,14,6,2,15,2,15,0,0,0,15,24.0,AWAY,2032,Arkansas State,Red Wolves,ARST,401372316,2022,2,2021-12-15
6637,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,29-49,59.2,8-20,40.0,12-17,70.6,36,8,28,0,17,6,3,14,0,14,0,0,0,18,35.0,AWAY,331,Eastern Washington,Eagles,EWU,401372317,2022,2,2021-12-22
6639,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,29-57,50.9,9-27,33.3,8-12,66.7,37,8,29,0,19,15,4,18,2,18,0,0,0,13,22.0,AWAY,2011,Alabama State,Hornets,ALST,401372318,2022,2,2021-12-28
8224,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,21-63,33.3,4-23,17.4,13-16,81.3,29,13,16,0,4,6,4,6,0,6,0,0,0,14,4.0,HOME,156,Creighton,Bluejays,CREI,401373511,2022,2,2021-12-18
8231,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,27-55,49.1,6-21,28.6,11-17,64.7,31,4,27,0,13,8,2,7,0,7,0,0,0,15,13.0,AWAY,2752,Xavier,Musketeers,XAV,401373516,2022,2,2021-12-22
8238,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,21-50,42.0,6-20,30.0,25-30,83.3,42,13,29,0,10,6,7,17,1,17,0,0,0,22,9.0,HOME,2550,Seton Hall,Pirates,HALL,401373527,2022,2,2022-01-01
8251,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,26-57,45.6,8-23,34.8,15-16,93.8,35,11,24,0,16,7,2,6,1,6,0,0,0,11,35.0,AWAY,156,Creighton,Bluejays,CREI,401373535,2022,2,2022-01-06
8256,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,25-48,52.1,9-22,40.9,20-22,90.9,30,6,24,0,13,5,0,9,2,9,0,0,0,25,16.0,HOME,305,DePaul,Blue Demons,DEP,401373538,2022,2,2022-01-08
8266,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,20-53,37.7,4-20,20.0,20-21,95.2,40,13,27,0,8,2,3,13,1,13,0,0,0,21,17.0,HOME,2752,Xavier,Musketeers,XAV,401373544,2022,2,2022-01-12
8277,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,28-47,59.6,12-19,63.2,14-15,93.3,35,7,28,0,21,6,2,11,1,11,1,1,0,10,40.0,AWAY,2086,Butler,Bulldogs,BUT,401373550,2022,2,2022-01-16
8283,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,22-58,37.9,6-24,25.0,4-5,80.0,37,10,27,0,11,5,1,10,0,10,0,0,0,7,9.0,AWAY,269,Marquette,Golden Eagles,MARQ,401373554,2022,2,2022-01-20
8288,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,30-56,53.6,9-23,39.1,16-16,100.0,30,10,20,0,8,7,4,10,2,10,0,0,0,15,12.0,HOME,46,Georgetown,Hoyas,GTWN,401373557,2022,2,2022-01-22
8297,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,24-56,42.9,11-25,44.0,8-10,80.0,33,9,24,0,10,8,2,5,0,5,0,0,0,14,24.0,AWAY,305,DePaul,Blue Demons,DEP,401373561,2022,2,2022-01-26
8315,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,21-48,43.8,11-23,47.8,20-24,83.3,32,7,25,0,11,5,6,11,1,11,0,0,0,20,20.0,AWAY,2599,St. John's,Red Storm,SJU,401373570,2022,2,2022-01-29
8322,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,23-60,38.3,10-34,29.4,17-20,85.0,27,9,18,0,15,9,0,11,1,11,1,1,0,18,0.0,HOME,269,Marquette,Golden Eagles,MARQ,401373574,2022,2,2022-02-03
8329,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,29-49,59.2,6-11,54.5,21-22,95.5,28,8,20,0,13,10,2,14,1,14,1,1,0,16,23.0,AWAY,41,UConn,Huskies,CONN,401373577,2022,2,2022-02-05
8336,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,25-54,46.3,5-21,23.8,20-28,71.4,45,7,38,0,9,7,5,16,0,16,0,0,0,16,20.0,HOME,2599,St. John's,Red Storm,SJU,401373581,2022,2,2022-02-09
8349,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,25-60,41.7,8-26,30.8,15-16,93.8,33,14,19,0,14,6,1,8,1,8,0,0,0,9,6.0,AWAY,2550,Seton Hall,Pirates,HALL,401373587,2022,2,2022-02-12
8356,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,29-57,50.9,11-23,47.8,20-26,76.9,32,7,25,0,9,6,3,10,0,10,0,0,0,21,7.0,HOME,2507,Providence,Friars,PROV,401373591,2022,2,2022-02-16
8371,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,24-55,43.6,9-28,32.1,17-19,89.5,37,8,29,0,12,8,3,15,0,15,0,0,0,16,12.0,AWAY,46,Georgetown,Hoyas,GTWN,401373598,2022,2,2022-02-19
