,team_short_display_name,team_uid,team_alternate_color,team_color,team_display_name,team_name,team_logo,team_location,team_id,team_abbreviation,team_slug,field_goals_made_field_goals_attempted,field_goal_pct,three_point_field_goals_made_three_point_field_goals_attempted,three_point_field_goal_pct,free_throws_made_free_throws_attempted,free_throw_pct,total_rebounds,offensive_rebounds,defensive_rebounds,team_rebounds,assists,steals,blocks,turnovers,team_turnovers,total_turnovers,technical_fouls,total_technical_fouls,flagrant_fouls,fouls,largest_lead,home_away,opponent_id,opponent_name,opponent_mascot,opponent_abbrev,game_id,season,season_type,game_date
11283,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,27-55,49.1,2-14,14.3,17-21,81.0,39,10,29,0,11,8,6,13,1,13,0,0,0,17,16.0,AWAY,52,Florida State,Seminoles,FSU,401120706,2019,2,2019-03-17
11311,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,25-58,43.1,9-25,36.0,7-10,70.0,35,14,21,0,12,3,5,14,0,14,0,0,0,15,3.0,AWAY,66,Iowa State,Cyclones,ISU,401120720,2019,2,2019-03-14
11315,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,26-57,45.6,6-18,33.3,16-18,88.9,30,7,23,0,10,12,6,15,0,15,0,0,0,19,4.0,AWAY,277,West Virginia,Mountaineers,WVU,401120722,2019,2,2019-03-14
11317,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,23-55,41.8,3-11,27.3,16-22,72.7,41,12,29,0,11,6,5,13,1,13,0,0,0,11,11.0,AWAY,251,Texas,Longhorns,TEX,401120723,2019,2,2019-03-15
11321,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,33-63,52.4,8-20,40.0,14-16,87.5,43,11,32,0,16,8,7,16,0,16,0,0,0,15,23.0,AWAY,277,West Virginia,Mountaineers,WVU,401120725,2019,2,2019-03-16
11323,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,28-71,39.4,3-18,16.7,7-13,53.8,41,17,24,0,10,8,6,11,0,11,1,1,0,19,2.0,AWAY,66,Iowa State,Cyclones,ISU,401120726,2019,2,2019-03-16
11339,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,24-50,48.0,7-19,36.8,11-12,91.7,36,9,27,0,17,3,5,17,2,17,0,0,0,12,13.0,AWAY,158,Nebraska,Cornhuskers,NEB,401120734,2019,2,2019-03-15
11341,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,29-66,43.9,6-24,25.0,9-10,90.0,35,13,22,0,20,5,2,9,0,9,0,0,0,17,3.0,AWAY,135,Minnesota,Golden Gophers,MINN,401120735,2019,2,2019-03-15
11343,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,28-62,45.2,10-30,33.3,8-12,66.7,40,7,33,0,24,9,4,7,1,7,0,0,0,14,26.0,AWAY,2294,Iowa,Hawkeyes,IOWA,401120736,2019,2,2019-03-16
11344,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,24-68,35.3,2-19,10.5,5-9,55.6,30,10,20,0,9,7,5,5,0,5,0,0,0,15,0.0,HOME,127,Michigan State,Spartans,MSU,401120737,2019,2,2019-03-16
11347,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,32-62,51.6,10-26,38.5,2-2,100.0,37,9,28,0,21,5,6,7,0,7,0,0,0,8,35.0,AWAY,135,Minnesota,Golden Gophers,MINN,401120738,2019,2,2019-03-16
11348,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,21-51,41.2,8-25,32.0,10-12,83.3,29,3,26,0,17,5,5,6,0,6,0,0,0,11,13.0,HOME,127,Michigan State,Spartans,MSU,401120739,2019,2,2019-03-17
11355,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,22-60,36.7,10-31,32.3,19-25,76.0,36,12,24,0,14,11,4,13,1,13,0,0,0,18,13.0,AWAY,2507,Providence,Friars,PROV,401120742,2019,2,2019-03-14
11363,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,25-61,41.0,9-29,31.0,12-17,70.6,37,13,24,0,14,3,1,12,1,12,0,0,0,12,6.0,AWAY,2752,Xavier,Musketeers,XAV,401120746,2019,2,2019-03-15
11367,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,22-53,41.5,11-31,35.5,19-26,73.1,41,9,32,0,17,3,5,14,0,14,0,0,0,18,9.0,AWAY,2550,Seton Hall,Pirates,HALL,401120748,2019,2,2019-03-16
11765,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,18-48,37.5,2-17,11.8,9-12,75.0,27,5,22,0,6,5,2,12,0,12,0,0,0,14,7.0,AWAY,2608,Saint Mary's,Gaels,SMC,401121840,2019,2,2019-03-13
11767,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,37-62,59.7,11-23,47.8,15-22,68.2,37,9,28,0,26,11,5,13,0,13,0,0,0,13,41.0,AWAY,2492,Pepperdine,Waves,PEPP,401121841,2019,2,2019-03-12
