,team_short_display_name,team_uid,team_alternate_color,team_color,team_display_name,team_name,team_logo,team_location,team_id,team_abbreviation,team_slug,field_goals_made_field_goals_attempted,field_goal_pct,three_point_field_goals_made_three_point_field_goals_attempted,three_point_field_goal_pct,free_throws_made_free_throws_attempted,free_throw_pct,total_rebounds,offensive_rebounds,defensive_rebounds,team_rebounds,assists,steals,blocks,turnovers,team_turnovers,total_turnovers,technical_fouls,total_technical_fouls,flagrant_fouls,fouls,largest_lead,home_away,opponent_id,opponent_name,opponent_mascot,opponent_abbrev,game_id,season,season_type,game_date
1811,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,40-69,58.0,10-23,43.5,4-6,66.7,41,10,31,0,32,6,4,12,0,12,0,0,0,18,34.0,AWAY,2390,Miami,Hurricanes,MIA,401168495,2020,2,2020-01-25
1812,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,28-57,49.1,2-9,22.2,17-25,68.0,42,14,28,0,11,4,2,13,1,13,0,0,0,13,11.0,HOME,152,NC State,Wolfpack,NCST,401168496,2020,2,2020-01-28
1815,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,22-61,36.1,4-19,21.1,22-31,71.0,42,16,26,0,9,8,3,12,0,12,0,0,0,20,5.0,AWAY,103,Boston College,Eagles,BC,401168497,2020,2,2020-02-01
1816,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,21-68,30.9,6-19,31.6,11-17,64.7,37,14,23,0,10,7,2,9,0,9,0,0,0,18,8.0,HOME,52,Florida State,Seminoles,FSU,401168498,2020,2,2020-02-04
1818,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,21-63,33.3,1-16,6.3,14-16,87.5,40,17,23,0,9,8,3,14,0,14,0,0,0,23,0.0,HOME,154,Wake Forest,Demon Deacons,WAKE,401168499,2020,2,2020-02-12
1820,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,28-66,42.4,8-20,40.0,12-14,85.7,47,18,29,0,18,4,2,12,0,12,0,0,0,17,17.0,HOME,87,Notre Dame,Fighting Irish,ND,401168500,2020,2,2020-02-18
1822,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,21-53,39.6,6-22,27.3,7-8,87.5,29,9,20,0,10,4,3,17,0,17,0,0,0,11,3.0,HOME,97,Louisville,Cardinals,LOU,401168501,2020,2,2020-02-22
1825,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,30-61,49.2,3-16,18.8,22-31,71.0,38,13,25,0,10,8,3,15,1,15,0,0,0,14,11.0,AWAY,152,NC State,Wolfpack,NCST,401168502,2020,2,2020-02-26
1826,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,33-64,51.6,11-26,42.3,15-17,88.2,39,13,26,0,25,4,6,10,0,10,0,0,0,19,17.0,HOME,183,Syracuse,Orange,SYR,401168503,2020,2,2020-02-29
1829,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,31-61,50.8,10-17,58.8,21-28,75.0,31,8,23,0,18,4,2,7,0,7,0,0,0,16,10.0,AWAY,154,Wake Forest,Demon Deacons,WAKE,401168504,2020,2,2020-03-04
2022,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,21-56,37.5,5-23,21.7,7-15,46.7,37,14,23,0,7,3,4,9,0,9,0,0,0,11,1.0,HOME,152,NC State,Wolfpack,NCST,401168619,2020,2,2019-12-05
2027,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,25-56,44.6,6-19,31.6,23-36,63.9,39,11,28,0,13,11,5,17,0,17,0,0,0,22,11.0,AWAY,152,NC State,Wolfpack,NCST,401168621,2020,2,2019-12-20
2073,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,15-60,25.0,4-26,15.4,13-18,72.2,39,12,27,0,11,7,5,9,0,9,0,0,0,18,12.0,AWAY,235,Memphis,Tigers,MEM,401169462,2020,2,2019-12-14
2089,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,19-49,38.8,11-23,47.8,12-16,75.0,23,7,16,0,12,9,3,10,0,10,0,0,0,12,6.0,AWAY,41,UConn,Huskies,CONN,401169470,2020,2,2020-01-18
2090,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,27-59,45.8,17-36,47.2,5-6,83.3,40,9,31,0,16,3,1,13,1,13,0,0,0,12,22.0,HOME,218,Temple,Owls,TEM,401169471,2020,2,2020-02-16
2309,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,40-71,56.3,18-33,54.5,7-14,50.0,51,13,38,0,25,6,2,14,0,14,0,0,0,20,44.0,AWAY,2110,Central Arkansas,Bears,UCA,401169593,2020,2,2019-11-05
2317,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,32-58,55.2,8-15,53.3,13-19,68.4,40,8,32,0,25,7,5,13,0,13,0,0,0,16,32.0,AWAY,2197,Eastern Illinois,Panthers,EIU,401169597,2020,2,2019-11-06
2325,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,27-59,45.8,10-26,38.5,10-19,52.6,42,11,31,0,15,5,2,10,0,10,0,0,0,12,21.0,AWAY,2430,UNC Greensboro,Spartans,UNCG,401169601,2020,2,2019-11-09
2327,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,23-65,35.4,8-21,38.1,10-12,83.3,34,12,22,0,19,7,4,16,0,16,0,0,0,16,13.0,AWAY,264,Washington,Huskies,WASH,401169602,2020,2,2019-11-09
2335,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,28-59,47.5,7-19,36.8,16-22,72.7,44,10,34,0,22,9,4,15,0,15,2,2,0,15,35.0,AWAY,2065,Bethune-Cookman,Wildcats,BCU,401169606,2020,2,2019-11-10
2349,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,40-67,59.7,7-16,43.8,16-24,66.7,44,13,31,0,31,12,5,22,0,22,0,0,0,20,35.0,AWAY,2277,Houston Baptist,Huskies,HBU,401169613,2020,2,2019-11-14
2351,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,25-61,41.0,6-23,26.1,16-24,66.7,34,16,18,0,12,15,7,12,0,12,0,0,0,10,18.0,AWAY,326,Texas State,Bobcats,TXST,401169614,2020,2,2019-11-16
2353,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,37-66,56.1,14-30,46.7,24-31,77.4,43,11,32,0,22,11,5,7,0,7,0,0,0,20,57.0,AWAY,2405,Monmouth,Hawks,MONM,401169615,2020,2,2019-11-16
2365,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,30-54,55.6,1-14,7.1,14-18,77.8,32,5,27,0,19,14,8,15,0,15,0,0,0,16,18.0,AWAY,2193,East Tennessee State,Buccaneers,ETSU,401169621,2020,2,2019-11-20
2369,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,25-59,42.4,4-15,26.7,22-28,78.6,42,17,25,0,10,11,5,10,0,10,0,0,0,15,24.0,AWAY,195,Ohio,Bobcats,OHIO,401169623,2020,2,2019-11-21
2375,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,17-50,34.0,6-23,26.1,32-38,84.2,36,9,27,0,10,9,1,13,1,13,0,0,0,17,19.0,AWAY,2634,Tennessee State,Tigers,TNST,401169626,2020,2,2019-11-22
2381,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,35-68,51.5,11-19,57.9,15-20,75.0,41,14,27,0,22,4,3,10,1,10,0,0,0,17,31.0,AWAY,112358,Long Island University,Sharks,LIU,401169629,2020,2,2019-11-24
2382,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,38-69,55.1,12-29,41.4,5-11,45.5,33,13,20,0,17,11,3,14,0,14,0,0,0,16,35.0,HOME,2124,Chaminade,Silverswords,CHAM,401169630,2020,2,2019-11-26
2389,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,30-52,57.7,10-21,47.6,13-18,72.2,39,5,34,0,18,5,3,22,0,22,0,0,0,19,15.0,AWAY,66,Iowa State,Cyclones,ISU,401169633,2020,2,2019-11-27
2391,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,20-61,32.8,4-24,16.7,17-22,77.3,40,10,30,0,12,8,2,11,0,11,0,0,0,22,2.0,AWAY,2294,Iowa,Hawkeyes,IOWA,401169635,2020,2,2019-11-29
2399,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,27-67,40.3,11-31,35.5,13-22,59.1,52,16,36,0,18,11,7,12,0,12,0,0,0,14,34.0,AWAY,2379,Maryland-Eastern Shore,Hawks,UMES,401169640,2020,2,2019-12-04
2411,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,27-51,52.9,6-13,46.2,12-19,63.2,39,10,29,0,14,9,4,21,0,21,0,0,0,19,23.0,AWAY,38,Colorado,Buffaloes,COLO,401169646,2020,2,2019-12-08
2413,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,17-56,30.4,6-24,25.0,23-28,82.1,40,13,27,0,12,9,9,16,0,16,0,0,0,22,18.0,AWAY,12,Arizona,Wildcats,ARIZ,401169647,2020,2,2019-12-07
2417,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,32-59,54.2,12-28,42.9,19-27,70.4,45,14,31,0,23,5,3,12,1,12,0,0,0,15,30.0,AWAY,270,Milwaukee,Panthers,MILW,401169649,2020,2,2019-12-11
2433,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,38-66,57.6,8-23,34.8,14-18,77.8,39,12,27,0,20,10,9,10,0,10,0,0,0,10,43.0,AWAY,140,UM Kansas City,Roos,UMKC,401169657,2020,2,2019-12-14
2437,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,21-56,37.5,5-22,22.7,24-27,88.9,35,11,24,0,10,7,3,12,1,12,0,0,0,9,8.0,AWAY,2572,Southern Miss,Golden Eagles,USM,401169659,2020,2,2019-12-17
2439,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,39-70,55.7,8-25,32.0,5-10,50.0,38,13,25,0,21,13,7,12,1,12,0,0,0,17,36.0,AWAY,2630,UT Martin,Skyhawks,UTM,401169660,2020,2,2019-12-19
2440,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,24-55,43.6,3-13,23.1,4-10,40.0,41,10,31,0,14,6,5,12,0,12,0,0,0,12,7.0,HOME,222,Villanova,Wildcats,VILL,401169661,2020,2,2019-12-21
2441,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,22-63,34.9,10-41,24.4,2-2,100.0,36,10,26,0,14,6,0,9,1,9,0,0,0,14,8.0,AWAY,2305,Kansas,Jayhawks,KU,401169661,2020,2,2019-12-21
2451,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,22-49,44.9,4-16,25.0,20-27,74.1,36,9,27,0,17,7,3,16,1,16,0,0,0,14,16.0,AWAY,292,UT Rio Grande Valley,Vaqueros,UTRGV,401169666,2020,2,2019-12-21
2456,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,27-58,46.6,9-22,40.9,9-18,50.0,44,15,29,0,13,9,1,21,1,21,0,0,0,18,22.0,HOME,24,Stanford,Cardinal,STAN,401169669,2020,2,2019-12-29
2463,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,24-49,49.0,9-17,52.9,16-25,64.0,29,6,23,0,16,7,6,9,1,9,0,0,0,10,19.0,AWAY,2934,CSU Bakersfield,Roadrunners,CSUB,401169672,2020,2,2019-12-29
2469,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,27-54,50.0,10-21,47.6,19-28,67.9,39,11,28,0,16,10,3,15,0,15,0,0,0,14,32.0,AWAY,2296,Jackson State,Tigers,JKST,401169675,2020,2,2019-12-30
2475,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,30-55,54.5,9-24,37.5,16-21,76.2,39,8,31,0,20,9,5,9,0,9,0,0,0,16,37.0,AWAY,197,Oklahoma State,Cowboys,OKST,401169678,2020,2,2020-01-04
2477,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,19-47,40.4,3-17,17.6,19-30,63.3,30,9,21,0,11,10,7,14,1,14,0,0,0,19,9.0,AWAY,277,West Virginia,Mountaineers,WVU,401169679,2020,2,2020-01-04
2481,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,20-64,31.3,5-17,29.4,14-16,87.5,48,19,29,0,6,5,8,8,0,8,0,0,0,16,16.0,AWAY,251,Texas,Longhorns,TEX,401169681,2020,2,2020-01-05
2488,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,22-51,43.1,4-13,30.8,9-17,52.9,44,17,27,0,6,6,2,20,2,20,0,0,0,21,8.0,HOME,2641,Texas Tech,Red Raiders,TTU,401169685,2020,2,2020-01-08
2489,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,20-54,37.0,7-23,30.4,5-12,41.7,25,10,15,0,13,8,7,13,1,13,0,0,0,18,3.0,AWAY,239,Baylor,Bears,BAY,401169685,2020,2,2020-01-08
2490,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,28-54,51.9,10-19,52.6,13-17,76.5,37,9,28,0,16,10,2,12,0,12,0,0,0,13,31.0,HOME,66,Iowa State,Cyclones,ISU,401169686,2020,2,2020-01-09
2494,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,27-60,45.0,8-19,42.1,5-7,71.4,31,7,24,0,13,9,2,5,0,5,0,0,0,16,16.0,HOME,2305,Kansas,Jayhawks,KU,401169688,2020,2,2020-01-11
2495,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,20-51,39.2,4-15,26.7,11-14,78.6,34,9,25,0,9,3,10,14,0,14,0,0,0,10,5.0,AWAY,239,Baylor,Bears,BAY,401169688,2020,2,2020-01-11
2498,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,21-74,28.4,6-28,21.4,6-7,85.7,33,16,17,0,12,11,3,16,4,16,0,0,0,24,2.0,HOME,277,West Virginia,Mountaineers,WVU,401169690,2020,2,2020-01-11
2504,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,25-57,43.9,8-19,42.1,8-14,57.1,46,11,35,0,12,4,4,11,1,11,0,0,0,11,17.0,HOME,201,Oklahoma,Sooners,OU,401169693,2020,2,2020-01-15
2508,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,25-53,47.2,7-18,38.9,20-26,76.9,31,14,17,0,13,10,2,16,3,16,2,2,0,24,15.0,HOME,2306,Kansas State,Wildcats,KSU,401169695,2020,2,2020-01-15
2513,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,25-62,40.3,5-20,25.0,13-22,59.1,45,17,28,0,13,6,4,12,1,12,0,0,0,13,20.0,AWAY,66,Iowa State,Cyclones,ISU,401169697,2020,2,2020-01-16
2514,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,24-55,43.6,8-23,34.8,19-23,82.6,30,9,21,0,14,7,4,9,0,9,0,0,0,15,7.0,HOME,197,Oklahoma State,Cowboys,OKST,401169698,2020,2,2020-01-18
2516,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,25-53,47.2,2-10,20.0,14-21,66.7,40,11,29,0,11,5,2,10,2,10,0,0,0,10,9.0,HOME,251,Texas,Longhorns,TEX,401169699,2020,2,2020-01-18
2521,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,25-46,54.3,9-21,42.9,13-15,86.7,23,4,19,0,14,9,5,16,1,16,0,0,0,13,26.0,AWAY,66,Iowa State,Cyclones,ISU,401169701,2020,2,2020-01-18
2527,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,22-63,34.9,6-26,23.1,11-15,73.3,46,18,28,0,11,4,5,11,0,11,0,0,0,12,11.0,AWAY,201,Oklahoma,Sooners,OU,401169704,2020,2,2020-01-21
2529,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,30-65,46.2,9-26,34.6,12-17,70.6,43,17,26,0,13,10,9,10,0,10,1,1,0,15,26.0,AWAY,2306,Kansas State,Wildcats,KSU,401169705,2020,2,2020-01-22
2530,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,22-51,43.1,4-17,23.5,6-8,75.0,27,6,21,0,15,6,2,15,0,15,0,0,0,18,8.0,HOME,2628,TCU,Horned Frogs,TCU,401169706,2020,2,2020-01-22
2535,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,27-60,45.0,10-28,35.7,16-24,66.7,39,11,28,0,13,5,4,14,0,14,0,0,0,18,18.0,AWAY,66,Iowa State,Cyclones,ISU,401169708,2020,2,2020-01-25
2544,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,25-55,45.5,6-15,40.0,12-16,75.0,36,11,25,0,14,2,7,15,0,15,0,0,0,23,7.0,HOME,2305,Kansas,Jayhawks,KU,401169713,2020,2,2020-01-25
2545,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,25-54,46.3,4-17,23.5,20-33,60.6,32,10,22,0,12,9,5,6,0,6,0,0,0,16,14.0,AWAY,2633,Tennessee,Volunteers,TENN,401169713,2020,2,2020-01-25
2550,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,24-55,43.6,7-15,46.7,21-25,84.0,38,10,28,0,12,6,6,20,1,20,0,0,0,23,10.0,HOME,2641,Texas Tech,Red Raiders,TTU,401169716,2020,2,2020-01-25
2551,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,27-64,42.2,3-19,15.8,17-23,73.9,32,10,22,0,14,6,3,13,1,13,0,0,0,17,4.0,AWAY,96,Kentucky,Wildcats,UK,401169716,2020,2,2020-01-25
2552,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,24-55,43.6,9-19,47.4,15-16,93.8,37,13,24,0,13,3,3,13,1,13,0,0,0,19,19.0,HOME,57,Florida,Gators,FLA,401169717,2020,2,2020-01-26
2554,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,21-54,38.9,11-33,33.3,12-15,80.0,40,9,31,0,15,3,8,10,0,10,0,0,0,15,27.0,HOME,197,Oklahoma State,Cowboys,OKST,401169718,2020,2,2020-01-28
2558,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,28-62,45.2,4-20,20.0,7-9,77.8,39,14,25,0,14,9,5,10,0,10,1,1,0,15,20.0,HOME,66,Iowa State,Cyclones,ISU,401169720,2020,2,2020-01-30
2563,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,25-46,54.3,11-17,64.7,28-32,87.5,32,9,23,0,17,5,7,22,0,22,1,1,0,28,15.0,AWAY,277,West Virginia,Mountaineers,WVU,401169722,2020,2,2020-01-30
