,athlete_display_name,team_short_display_name,min,fg,fg3,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,game_id,season,season_type,game_date
29202,Kareem Watkins,Kentucky,1,0-0,0-0,0-0,1,0,1,1,1,0,0,0,0,False,False,False,False,25.0,4702469,K. Watkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702469.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369170,2022,2,2021-11-27
29203,Dontaie Allen,Kentucky,19,5-12,2-8,2-2,1,6,7,2,1,0,0,1,14,False,False,False,False,11.0,4431741,D. Allen,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431741.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369170,2022,2,2021-11-27
29204,Zan Payne,Kentucky,1,0-2,0-1,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,20.0,4395726,Z. Payne,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395726.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369170,2022,2,2021-11-27
34634,Steven Crowl,Wisconsin,29,4-9,2-3,0-0,1,3,4,2,0,1,2,3,10,True,False,False,False,22.0,4588201,S. Crowl,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4588201.png,Forward,F,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34635,Tyler Wahl,Wisconsin,30,3-8,0-2,0-0,2,2,4,1,3,1,2,0,6,True,False,False,False,5.0,4433105,T. Wahl,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433105.png,Forward,F,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34636,Chucky Hepburn,Wisconsin,29,2-4,1-3,2-3,1,1,2,1,0,0,1,1,7,True,False,False,False,23.0,4590360,C. Hepburn,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4590360.png,Guard,G,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34637,Johnny Davis,Wisconsin,38,8-18,1-5,4-4,3,6,9,2,2,0,3,1,21,True,False,False,False,1.0,4432356,J. Davis,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432356.png,Guard,G,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34638,Brad Davison,Wisconsin,35,5-16,3-11,6-6,0,7,7,3,0,0,1,2,19,True,False,False,False,34.0,4277993,B. Davison,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277993.png,Guard,G,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34639,Carter Gilmore,Wisconsin,11,0-0,0-0,1-2,0,0,0,0,0,1,0,2,1,False,False,False,False,14.0,4702534,C. Gilmore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702534.png,Forward,F,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34640,Ben Carlson,Wisconsin,4,0-1,0-1,0-0,0,0,0,0,0,0,2,1,0,False,False,False,False,20.0,4433166,B. Carlson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433166.png,Forward,F,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34641,Chris Vogt,Wisconsin,7,0-0,0-0,0-0,1,1,2,0,0,0,0,1,0,False,False,False,False,33.0,4279252,C. Vogt,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4279252.png,Center,C,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34642,Jordan Davis,Wisconsin,6,1-1,1-1,0-0,1,3,4,0,1,0,0,1,3,False,False,False,False,2.0,4433242,J. Davis,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433242.png,Guard,G,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34643,Lorne Bowman II,Wisconsin,11,0-1,0-0,2-2,0,0,0,1,1,0,0,1,2,False,False,False,False,11.0,4432259,L. Bowman II,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432259.png,Guard,G,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,275,WISC,A00002,401369810,2022,2,2021-11-22
34790,Eric Dixon,Villanova,25,3-9,0-0,0-0,2,3,5,1,2,1,0,4,6,True,False,False,False,43.0,4431718,E. Dixon,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431718.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34791,Brandon Slater,Villanova,22,5-8,1-3,3-4,0,3,3,0,1,0,1,4,14,True,False,False,False,3.0,4397133,B. Slater,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397133.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34792,Jermaine Samuels,Villanova,32,6-10,2-4,0-0,4,7,11,0,0,1,2,2,14,True,False,False,False,23.0,4278588,J. Samuels,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278588.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34793,Justin Moore,Villanova,34,5-18,1-5,2-2,2,5,7,6,2,0,3,3,13,True,False,False,False,5.0,4592491,J. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592491.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34794,Collin Gillespie,Villanova,32,3-10,2-7,6-8,1,2,3,4,2,0,1,2,14,True,False,False,False,2.0,4278585,C. Gillespie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278585.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34795,Trey Patterson,Villanova,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,13.0,4713885,T. Patterson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4713885.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34796,Nnanna Njoku,Villanova,1,0-1,0-0,0-0,1,1,2,0,0,0,0,1,0,False,False,False,False,22.0,4433274,N. Njoku,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433274.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34797,Jordan Longino,Villanova,10,0-1,0-1,0-0,1,1,2,1,0,1,0,0,0,False,False,False,False,15.0,4684153,J. Longino,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684153.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34798,Chris Arcidiacono,Villanova,23,1-3,1-2,0-0,0,1,1,2,0,0,0,0,3,False,False,False,False,4.0,4592490,C. Arcidiacono,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592490.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34799,Caleb Daniels,Villanova,18,2-6,1-2,2-2,0,4,4,0,1,0,0,3,7,False,False,False,False,14.0,4278373,C. Daniels,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278373.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,401369818,2022,2,2021-11-20
34800,Olivier Nkamhoua,Tennessee,27,0-2,0-0,0-0,2,4,6,1,0,0,2,3,0,True,False,False,False,13.0,4431832,O. Nkamhoua,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431832.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34801,John Fulkerson,Tennessee,22,2-2,0-0,0-1,2,2,4,0,0,1,3,1,4,True,False,False,False,10.0,4066215,J. Fulkerson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066215.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34802,Santiago Vescovi,Tennessee,27,7-17,4-12,5-5,2,4,6,1,3,0,3,4,23,True,False,False,False,25.0,4609299,S. Vescovi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4609299.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34803,Kennedy Chandler,Tennessee,25,1-9,0-2,4-4,0,3,3,2,0,1,3,3,6,True,False,False,False,1.0,4432646,K. Chandler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432646.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34804,Josiah-Jordan James,Tennessee,27,1-8,0-6,0-0,1,4,5,1,1,0,2,3,2,True,False,False,False,30.0,4431685,J. James,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431685.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34805,Jonas Aidoo,Tennessee,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,0.0,4684682,J. Aidoo,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684682.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34806,Brandon Huntley-Hatfield,Tennessee,12,1-1,0-0,0-1,0,2,2,0,0,0,0,0,2,False,False,False,False,2.0,4432680,B. Huntley-Hatfield,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432680.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34807,Uros Plavsic,Tennessee,5,0-0,0-0,0-0,1,1,2,0,0,0,2,3,0,False,False,False,False,33.0,4397023,U. Plavsic,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397023.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34808,Zakai Zeigler,Tennessee,7,3-4,1-1,0-0,0,1,1,1,0,0,2,0,7,False,False,False,False,5.0,4883573,Z. Zeigler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4883573.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34809,Jahmai Mashack,Tennessee,5,1-2,0-0,0-0,2,0,2,1,0,1,0,1,2,False,False,False,False,15.0,4683934,J. Mashack,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683934.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34810,Justin Powell,Tennessee,18,2-6,0-3,1-2,0,1,1,2,0,0,0,1,5,False,False,False,False,24.0,4432250,J. Powell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432250.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34811,Victor Bailey Jr.,Tennessee,23,1-5,0-4,0-0,0,0,0,0,0,0,1,0,2,False,False,False,False,12.0,4278512,V. Bailey Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278512.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401369818,2022,2,2021-11-20
34812,Caleb Furst,Purdue,32,3-5,2-3,0-0,0,5,5,0,1,2,0,2,8,True,False,False,False,3.0,4433598,C. Furst,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433598.png,Forward,F,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401369819,2022,2,2021-11-20
34813,Zach Edey,Purdue,19,4-7,0-0,1-2,0,3,3,2,0,0,4,3,9,True,False,False,False,15.0,4600663,Z. Edey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4600663.png,Center,C,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401369819,2022,2,2021-11-20
34814,Jaden Ivey,Purdue,34,8-17,2-6,4-5,0,10,10,6,2,0,1,1,22,True,False,False,False,23.0,4433218,J. Ivey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433218.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401369819,2022,2,2021-11-20
34815,Isaiah Thompson,Purdue,16,1-2,1-2,0-0,0,0,0,2,0,0,0,2,3,True,False,False,False,11.0,4431749,I. Thompson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431749.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401369819,2022,2,2021-11-20
34816,Sasha Stefanovic,Purdue,35,7-13,5-11,4-4,0,2,2,8,0,0,1,1,23,True,False,False,False,55.0,4277985,S. Stefanovic,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277985.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401369819,2022,2,2021-11-20
34817,Trevion Williams,Purdue,13,8-10,0-0,4-7,1,3,4,1,1,0,2,4,20,False,False,False,False,50.0,4397246,T. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397246.png,Forward,F,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401369819,2022,2,2021-11-20
34818,Brandon Newman,Purdue,11,0-1,0-0,0-0,0,0,0,2,0,0,1,1,0,False,False,False,False,5.0,4592726,B. Newman,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592726.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401369819,2022,2,2021-11-20
34819,Ethan Morton,Purdue,16,1-4,0-1,0-0,0,2,2,0,0,0,0,2,2,False,False,False,False,25.0,4433151,E. Morton,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433151.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401369819,2022,2,2021-11-20
34820,Eric Hunter Jr.,Purdue,24,2-2,0-0,2-4,0,2,2,0,2,0,0,0,6,False,False,False,False,2.0,4397243,E. Hunter Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397243.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401369819,2022,2,2021-11-20
34821,Dawson Garcia,North Carolina,33,10-13,3-5,3-3,4,4,8,1,1,1,4,5,26,True,False,False,False,13.0,4432188,D. Garcia,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432188.png,Forward,F,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401369819,2022,2,2021-11-20
34822,Armando Bacot,North Carolina,17,1-6,0-1,0-0,1,4,5,1,0,0,1,5,2,True,False,False,False,5.0,4431674,A. Bacot,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431674.png,Forward,F,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401369819,2022,2,2021-11-20
34823,Kerwin Walton,North Carolina,31,2-9,2-6,0-0,2,0,2,0,0,1,1,2,6,True,False,False,False,24.0,4567079,K. Walton,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4567079.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401369819,2022,2,2021-11-20
34824,R.J. Davis,North Carolina,35,6-12,2-5,4-4,0,7,7,4,0,0,1,2,18,True,False,False,False,4.0,4433176,R.J. Davis,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433176.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401369819,2022,2,2021-11-20
34825,Caleb Love,North Carolina,36,7-16,2-7,2-3,0,3,3,4,1,1,3,0,18,True,False,False,False,2.0,4433144,C. Love,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433144.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401369819,2022,2,2021-11-20
34826,Justin McKoy,North Carolina,8,1-2,1-1,0-0,0,2,2,1,0,1,1,1,3,False,False,False,False,22.0,4432058,J. McKoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432058.png,Forward,F,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401369819,2022,2,2021-11-20
34827,Brady Manek,North Carolina,27,2-7,1-3,1-2,1,3,4,2,1,1,1,4,6,False,False,False,False,45.0,4277902,B. Manek,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277902.png,Forward,F,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401369819,2022,2,2021-11-20
34828,Anthony Harris,North Carolina,13,2-4,1-1,0-0,0,1,1,0,0,0,2,1,5,False,False,False,False,0.0,4592208,A. Harris,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592208.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401369819,2022,2,2021-11-20
35022,Drew Timme,Gonzaga,26,7-13,0-1,3-4,0,5,5,5,0,0,5,4,17,True,False,False,False,2.0,4431695,D. Timme,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431695.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401369835,2022,2,2021-11-27
35023,Chet Holmgren,Gonzaga,29,8-13,0-3,0-0,3,4,7,0,0,3,3,3,16,True,False,False,False,34.0,4433255,C. Holmgren,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433255.png,Center,C,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401369835,2022,2,2021-11-27
35024,Julian Strawther,Gonzaga,36,8-16,3-7,1-2,3,7,10,1,1,0,0,5,20,True,False,False,False,0.0,4432181,J. Strawther,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432181.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401369835,2022,2,2021-11-27
35025,Rasir Bolton,Gonzaga,32,6-12,3-7,0-0,0,6,6,2,0,0,1,3,15,True,False,False,False,45.0,4397242,R. Bolton,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397242.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401369835,2022,2,2021-11-27
35026,Andrew Nembhard,Gonzaga,38,2-7,0-3,2-3,1,7,8,11,4,0,6,3,6,True,False,False,False,3.0,4395712,A. Nembhard,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395712.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401369835,2022,2,2021-11-27
35027,Kaden Perry,Gonzaga,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,20.0,4565699,K. Perry,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4565699.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401369835,2022,2,2021-11-27
35028,Anton Watson,Gonzaga,21,2-2,0-0,1-2,1,1,2,2,0,1,2,4,5,False,False,False,False,22.0,4431705,A. Watson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431705.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401369835,2022,2,2021-11-27
35029,Nolan Hickman,Gonzaga,10,1-1,0-0,0-0,0,2,2,1,0,0,0,0,2,False,False,False,False,11.0,4683737,N. Hickman,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683737.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401369835,2022,2,2021-11-27
35030,Hunter Sallis,Gonzaga,4,0-0,0-0,0-0,0,1,1,0,0,0,0,2,0,False,False,False,False,10.0,4433281,H. Sallis,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433281.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401369835,2022,2,2021-11-27
35031,Wendell Moore Jr.,Duke,38,6-10,1-2,7-10,0,6,6,6,4,0,3,2,20,True,False,False,False,0.0,4592187,W. Moore Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592187.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401369835,2022,2,2021-11-27
35032,Paolo Banchero,Duke,30,8-17,3-8,2-3,1,4,5,2,1,0,1,2,21,True,False,False,False,5.0,4432573,P. Banchero,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432573.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401369835,2022,2,2021-11-27
35033,Mark Williams,Duke,28,8-9,0-1,1-2,3,6,9,0,2,5,0,4,17,True,False,False,False,15.0,4701232,M. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701232.png,Center,C,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401369835,2022,2,2021-11-27
35034,Jeremy Roach,Duke,34,3-13,0-4,3-4,1,1,2,1,0,0,0,0,9,True,False,False,False,3.0,4433135,J. Roach,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433135.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401369835,2022,2,2021-11-27
35035,Trevor Keels,Duke,38,2-11,1-5,1-4,0,4,4,6,1,0,3,3,6,True,False,False,False,1.0,4432645,T. Keels,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432645.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401369835,2022,2,2021-11-27
35036,A.J. Griffin,Duke,6,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,21.0,4432585,A.J. Griffin,,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401369835,2022,2,2021-11-27
35037,Joey Baker,Duke,14,2-3,2-3,0-0,0,1,1,0,2,0,1,1,6,False,False,False,False,13.0,4395624,J. Baker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395624.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401369835,2022,2,2021-11-27
35038,Theo John,Duke,12,2-3,0-0,1-2,1,1,2,0,1,0,0,3,5,False,False,False,False,12.0,4278569,T. John,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278569.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401369835,2022,2,2021-11-27
35099,Oscar Tshiebwe,Kentucky,29,8-14,0-0,1-1,12,7,19,1,1,2,2,3,17,True,False,False,False,34.0,4432827,O. Tshiebwe,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432827.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369850,2022,2,2021-11-10
35100,Keion Brooks Jr.,Kentucky,17,4-10,1-3,0-0,1,2,3,0,0,0,2,2,9,True,False,False,False,12.0,4431689,K. Brooks Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431689.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369850,2022,2,2021-11-10
35101,TyTy Washington Jr.,Kentucky,28,3-14,0-2,3-4,0,2,2,3,1,0,0,2,9,True,False,False,False,3.0,4683749,T. Washington Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683749.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369850,2022,2,2021-11-10
35102,Sahvir Wheeler,Kentucky,38,6-15,2-3,2-2,0,3,3,10,1,0,7,3,16,True,False,False,False,2.0,4431725,S. Wheeler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431725.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369850,2022,2,2021-11-10
35103,Kellan Grady,Kentucky,31,3-8,3-7,0-0,0,2,2,0,1,0,0,0,9,True,False,False,False,31.0,4278349,K. Grady,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278349.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369850,2022,2,2021-11-10
35104,Daimion Collins,Kentucky,2,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0,False,False,False,False,4.0,4611412,D. Collins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4611412.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369850,2022,2,2021-11-10
35105,Jacob Toppin,Kentucky,23,2-6,0-0,0-0,2,4,6,1,0,0,0,4,4,False,False,False,False,0.0,4592461,J. Toppin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592461.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369850,2022,2,2021-11-10
35106,Bryce Hopkins,Kentucky,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,23.0,4565698,B. Hopkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4565698.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401369850,2022,2,2021-11-10
