,athlete_display_name,team_short_display_name,min,fg,fg3,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,game_id,season,season_type,game_date
26827,Tyrell Jones,Auburn,3,0-2,0-1,0-0,0,0,0,1,0,0,0,2,0,False,False,False,False,,4432853,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432853.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169807,2020,2,2019-11-08
26828,Jamal Johnson,Auburn,8,0-0,0-0,1-2,0,1,1,0,0,0,1,3,1,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169807,2020,2,2019-11-08
26851,Kahlil Whitney,Kentucky,20,5-8,0-1,1-2,1,1,2,0,1,0,2,3,11,True,False,False,False,2.0,4431677,K. Whitney,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431677.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26852,Nick Richards,Kentucky,31,10-11,0-0,1-2,1,9,10,1,0,4,2,2,21,True,False,False,False,4.0,4278076,N. Richards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278076.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26853,Nate Sestina,Kentucky,30,3-6,1-3,5-7,3,8,11,2,2,2,1,2,12,True,False,False,False,1.0,3914279,N. Sestina,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3914279.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26854,Immanuel Quickley,Kentucky,28,4-10,1-3,7-7,1,2,3,5,0,0,1,2,16,True,False,False,False,5.0,4395724,I. Quickley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395724.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26855,Ashton Hagans,Kentucky,24,5-9,0-3,1-3,1,6,7,5,3,0,3,2,11,True,False,False,False,0.0,4395722,A. Hagans,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395722.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26856,Brennan Canada,Kentucky,0,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,False,False,False,False,14.0,4593032,B. Canada,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593032.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26857,Keion Brooks Jr.,Kentucky,21,5-7,0-0,1-6,4,4,8,0,0,0,3,1,11,False,False,False,False,12.0,4431689,K. Brooks Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431689.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26858,Ben Jordan,Kentucky,0,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,33.0,4414079,B. Jordan,,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26859,Johnny Juzang,Kentucky,20,0-4,0-2,0-0,1,6,7,1,0,0,1,1,0,False,False,False,False,3.0,4432817,J. Juzang,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432817.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26860,Tyrese Maxey,Kentucky,26,2-6,0-2,5-5,0,3,3,3,1,0,4,0,9,False,False,False,False,3.0,4431678,T. Maxey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431678.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
26861,Riley Welch,Kentucky,0,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,False,False,False,False,13.0,4279072,R. Welch,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4279072.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169808,2020,2,2019-11-09
27042,Kahlil Whitney,Kentucky,23,1-3,1-3,3-6,1,2,3,0,2,0,1,2,6,True,False,False,False,2.0,4431677,K. Whitney,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431677.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169817,2020,2,2019-11-13
27043,Nick Richards,Kentucky,22,2-6,0-0,2-2,2,4,6,1,0,0,1,2,6,True,False,False,False,4.0,4278076,N. Richards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278076.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169817,2020,2,2019-11-13
27044,Nate Sestina,Kentucky,29,2-4,0-1,5-5,1,4,5,0,0,1,2,3,9,True,False,False,False,1.0,3914279,N. Sestina,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3914279.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169817,2020,2,2019-11-13
27045,Immanuel Quickley,Kentucky,35,5-12,1-4,5-5,2,7,9,1,0,0,3,2,16,True,False,False,False,5.0,4395724,I. Quickley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395724.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169817,2020,2,2019-11-13
27046,Ashton Hagans,Kentucky,24,1-8,0-3,1-2,0,2,2,3,2,0,4,4,3,True,False,False,False,0.0,4395722,A. Hagans,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395722.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169817,2020,2,2019-11-13
27047,Keion Brooks Jr.,Kentucky,21,3-8,0-1,0-0,2,2,4,1,0,0,0,1,6,False,False,False,False,12.0,4431689,K. Brooks Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431689.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169817,2020,2,2019-11-13
27048,Johnny Juzang,Kentucky,13,1-1,1-1,0-0,0,2,2,0,0,0,0,0,3,False,False,False,False,3.0,4432817,J. Juzang,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432817.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169817,2020,2,2019-11-13
27049,Tyrese Maxey,Kentucky,33,5-12,1-4,4-5,0,3,3,0,2,1,2,4,15,False,False,False,False,3.0,4431678,T. Maxey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431678.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169817,2020,2,2019-11-13
27059,John Fulkerson,Tennessee,17,3-4,0-0,3-5,2,7,9,3,2,0,2,4,9,True,False,False,False,10.0,4066215,J. Fulkerson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066215.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27060,Josiah-Jordan James,Tennessee,32,1-4,1-1,2-2,0,2,2,1,0,1,1,0,5,True,False,False,False,5.0,4431685,J. James,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431685.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27061,Yves Pons,Tennessee,38,8-10,3-4,0-0,1,3,4,1,0,4,2,1,19,True,False,False,False,35.0,4278116,Y. Pons,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278116.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27062,Jordan Bowden,Tennessee,26,8-15,6-8,4-5,0,2,2,1,0,0,0,3,26,True,False,False,False,23.0,4066213,J. Bowden,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066213.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27063,Lamonte Turner,Tennessee,39,2-12,0-3,1-2,2,3,5,14,2,1,0,1,5,True,False,False,False,1.0,3948642,L. Turner,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3948642.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27064,Olivier Nkamhoua,Tennessee,19,3-5,0-0,2-4,3,4,7,0,0,0,1,3,8,False,False,False,False,13.0,4431832,O. Nkamhoua,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431832.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27065,Drew Pember,Tennessee,2,0-0,0-0,0-0,1,0,1,0,0,0,0,1,0,False,False,False,False,3.0,4431793,D. Pember,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431793.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27066,Zach Kent,Tennessee,6,1-2,1-2,0-0,0,2,2,0,0,0,1,1,3,False,False,False,False,24.0,4278115,Z. Kent,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278115.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27067,Davonte Gaines,Tennessee,2,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0,False,False,False,False,0.0,4431961,D. Gaines,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431961.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27068,Jalen Johnson,Tennessee,19,3-6,1-4,0-0,0,2,2,1,0,0,0,0,7,False,False,False,False,2.0,4066216,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066216.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169818,2020,2,2019-11-13
27087,Isaac Okoro,Auburn,35,6-12,0-2,3-6,2,4,6,6,2,2,2,1,15,True,False,False,False,23.0,4432822,I. Okoro,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432822.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27088,Danjel Purifoy,Auburn,25,1-6,0-3,0-0,1,3,4,0,1,0,1,0,2,True,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27089,Austin Wiley,Auburn,10,0-1,0-0,2-2,0,1,1,1,0,0,1,5,2,True,False,False,False,50.0,4078506,A. Wiley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4078506.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27090,J'Von McCormick,Auburn,32,3-9,3-7,0-3,1,3,4,2,0,1,4,2,9,True,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27091,Samir Doughty,Auburn,31,3-5,1-2,3-3,3,7,10,2,0,0,3,3,10,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27092,Anfernee McLemore,Auburn,26,5-9,2-5,2-4,1,3,4,1,0,0,0,3,14,False,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27093,Babatunde Akingbola,Auburn,4,0-1,0-0,0-0,1,0,1,1,0,2,0,0,0,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27094,Devan Cambridge,Auburn,8,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27095,Allen Flanigan,Auburn,12,2-5,0-0,0-2,1,0,1,0,0,0,0,0,4,False,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27096,Jamal Johnson,Auburn,17,4-6,4-5,2-2,0,1,1,0,0,0,0,2,14,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169820,2020,2,2019-11-13
27235,Isaac Okoro,Auburn,21,8-12,0-2,1-1,2,3,5,0,0,2,1,2,17,True,False,False,False,23.0,4432822,I. Okoro,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432822.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27236,Danjel Purifoy,Auburn,22,6-10,4-7,0-1,0,3,3,3,1,0,0,1,16,True,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27237,Austin Wiley,Auburn,18,3-4,0-0,4-4,0,9,9,0,0,2,4,1,10,True,False,False,False,50.0,4078506,A. Wiley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4078506.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27238,J'Von McCormick,Auburn,21,1-3,0-2,0-0,0,4,4,16,3,0,1,1,2,True,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27239,Samir Doughty,Auburn,24,10-15,6-8,7-7,2,6,8,3,0,1,0,0,33,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27240,Javon Franklin,Auburn,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,4.0,4592747,J. Franklin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592747.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27241,Jaylin Williams,Auburn,5,0-1,0-0,0-0,0,1,1,0,0,1,0,0,0,False,False,False,False,23.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27242,Myles Parker,Auburn,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,20.0,4395710,M. Parker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395710.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27243,Anfernee McLemore,Auburn,17,4-7,2-5,0-0,3,2,5,1,0,4,0,2,10,False,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27244,Babatunde Akingbola,Auburn,5,0-1,0-0,0-0,0,1,1,0,0,0,1,3,0,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27245,Devan Cambridge,Auburn,15,4-7,2-4,0-0,0,2,2,0,1,0,1,1,10,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27246,Lior Berman,Auburn,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,12.0,4592748,L. Berman,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592748.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27247,Allen Flanigan,Auburn,17,3-5,1-1,0-0,0,3,3,1,0,1,1,1,7,False,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27248,Tyrell Jones,Auburn,13,1-3,0-1,1-1,3,3,6,3,3,0,2,0,3,False,False,False,False,,4432853,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432853.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27249,Preston Cook,Auburn,3,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0,False,False,False,False,14.0,4403230,P. Cook,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4403230.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27250,Jamal Johnson,Auburn,15,2-4,2-4,2-2,1,2,3,0,0,0,0,1,8,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27251,Will Macoy,Auburn,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,21.0,4066252,W. Macoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066252.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401169827,2020,2,2019-11-16
27252,Anton Watson,Gonzaga,26,3-6,0-0,2-2,0,2,2,3,1,0,2,3,8,True,False,False,False,22.0,4431705,A. Watson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431705.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27253,Filip Petrusev,Gonzaga,30,6-11,0-1,2-2,4,6,10,3,0,0,3,4,14,True,False,False,False,3.0,4397667,F. Petrusev,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397667.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27254,Corey Kispert,Gonzaga,31,1-10,1-7,0-0,3,0,3,2,1,1,3,1,3,True,False,False,False,24.0,4280151,C. Kispert,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280151.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27255,Admon Gilder,Gonzaga,33,4-11,3-7,5-6,3,4,7,2,0,1,1,3,16,True,False,False,False,1.0,3947074,A. Gilder,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947074.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27256,Ryan Woolridge,Gonzaga,31,7-10,2-2,0-2,1,6,7,2,2,0,2,1,16,True,False,False,False,4.0,3906547,R. Woolridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3906547.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27257,Pavel Zakharov,Gonzaga,3,0-0,0-0,0-0,0,1,1,0,0,1,0,0,0,False,False,False,False,10.0,4431731,P. Zakharov,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431731.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27258,Drew Timme,Gonzaga,19,5-7,0-0,1-2,1,4,5,2,4,2,3,4,11,False,False,False,False,2.0,4431695,D. Timme,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431695.png,Forward,F,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27259,Will Graves,Gonzaga,2,1-2,1-1,0-0,0,0,0,0,0,0,0,0,3,False,False,False,False,35.0,4597889,W. Graves,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4597889.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27260,Martynas Arlauskas,Gonzaga,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,False,False,False,False,5.0,4431887,M. Arlauskas,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431887.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27261,Matthew Lang,Gonzaga,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,23.0,4397665,M. Lang,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397665.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27262,Joel Ayayi,Gonzaga,23,4-6,0-1,0-1,3,4,7,6,2,1,1,1,8,False,False,False,False,11.0,4280150,J. Ayayi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280150.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401169828,2020,2,2019-11-16
27376,John Fulkerson,Tennessee,30,4-8,0-0,6-6,2,4,6,2,2,2,1,3,14,True,False,False,False,10.0,4066215,J. Fulkerson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066215.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169833,2020,2,2019-11-16
27377,Josiah-Jordan James,Tennessee,36,4-4,1-1,0-0,0,4,4,5,2,0,3,3,9,True,False,False,False,5.0,4431685,J. James,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431685.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169833,2020,2,2019-11-16
27378,Yves Pons,Tennessee,34,7-13,1-2,0-0,1,2,3,0,0,1,1,3,15,True,False,False,False,35.0,4278116,Y. Pons,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278116.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169833,2020,2,2019-11-16
27379,Jordan Bowden,Tennessee,39,6-13,3-5,3-5,0,6,6,3,2,0,0,0,18,True,False,False,False,23.0,4066213,J. Bowden,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066213.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169833,2020,2,2019-11-16
27380,Lamonte Turner,Tennessee,39,3-12,1-5,9-11,1,6,7,8,2,1,6,2,16,True,False,False,False,1.0,3948642,L. Turner,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3948642.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169833,2020,2,2019-11-16
27381,Olivier Nkamhoua,Tennessee,16,1-2,0-0,1-2,0,0,0,0,1,2,1,3,3,False,False,False,False,13.0,4431832,O. Nkamhoua,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431832.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169833,2020,2,2019-11-16
27382,Jalen Johnson,Tennessee,6,0-1,0-0,0-0,0,0,0,1,0,0,0,0,0,False,False,False,False,2.0,4066216,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066216.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401169833,2020,2,2019-11-16
27433,Kahlil Whitney,Kentucky,26,2-5,0-0,0-0,1,4,5,0,0,0,2,0,4,True,False,False,False,2.0,4431677,K. Whitney,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431677.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169836,2020,2,2019-11-19
27434,Nick Richards,Kentucky,35,8-11,0-0,5-5,4,6,10,0,0,1,0,2,21,True,False,False,False,4.0,4278076,N. Richards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278076.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401169836,2020,2,2019-11-19
