,team_short_display_name,game_id,starting_lineup,athlete_display_name,min,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,season,season_type,game_date,FGM,FGA,3PM,3PA,FTM,FTA,largest_lead,home_away,opponent_id,opponent_abbrev,points_per_min,prev_player_ppg,prev_player_points_per_min,game_total_points,game_number,Cleaned_position_bigs_guards,cum_average_opp_points_to_role,cum_average_opp_min_allowed_to_role,prev_3_games_opp_min_allowed_to_role,prev_3_games__opp_points_allowed_to_role,total_pts_allowed,prev_total_opp_ppg,Home,Starter_numeric,prev_avg_pts_to_role_pos,prev_avg_min_to_role_position,Big_man,Guard
2049,Texas Tech,401368387,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Terrence Shannon Jr.,36,1,1,2,2,2,1,1,3,5,True,False,False,False,1.0,4432847,T. Shannon Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432847.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-01-25,1,10,0,5,3,4,5.0,HOME,2305,KU,0.1388888888888889,11.75,0.459,91,9,Guard,61.0,30.4,,,91,75.0,1,1,39.826,31.921,0,1
2050,Texas Tech,401368387,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Kevin McCullar,44,0,3,3,4,0,1,3,3,2,True,False,False,False,15.0,4411057,K. McCullar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4411057.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-01-25,1,11,0,4,0,0,5.0,HOME,2305,KU,0.045454545454545456,6.8,0.22,91,9,Guard,61.0,30.4,,,91,75.0,1,1,39.826,31.921,0,1
2051,Texas Tech,401368387,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Daniel Batcho,10,0,2,2,0,1,0,0,4,3,False,False,False,False,4.0,4683631,D. Batcho,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683631.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-01-25,1,2,0,0,1,1,5.0,HOME,2305,KU,0.3,2.57,0.246,91,9,Big_man,14.0,16.0,,,91,75.0,1,0,3.826,9.319,1,0
2052,Texas Tech,401368387,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Marcus Santos-Silva,15,1,5,6,1,2,1,0,1,5,False,False,False,False,14.0,4278420,M. Santos-Silva,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278420.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-01-25,2,3,0,0,1,2,5.0,HOME,2305,KU,0.3333333333333333,4.25,0.268,91,9,Big_man,14.0,16.0,,,91,75.0,1,0,3.826,9.319,1,0
2053,Texas Tech,401368387,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Mylik Wilson,22,2,2,4,1,1,2,0,1,5,False,False,False,False,13.0,4432902,M. Wilson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432902.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-01-25,1,4,0,0,3,4,5.0,HOME,2305,KU,0.22727272727272727,4.0,0.228,91,9,Guard,14.0,16.0,,,91,75.0,1,0,8.261,15.405,0,1
2054,Texas Tech,401368387,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Clarence Nadolny,8,0,0,0,0,0,0,1,2,2,False,False,False,False,3.0,4431841,C. Nadolny,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431841.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-01-25,1,2,0,1,0,0,5.0,HOME,2305,KU,0.25,6.12,0.235,91,9,Guard,14.0,16.0,,,91,75.0,1,0,8.261,15.405,0,1
2055,Texas Tech,401368387,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Adonis Arms,11,0,1,1,0,0,0,1,1,4,False,False,False,False,25.0,4406489,A. Arms,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4406489.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-01-25,2,5,0,2,0,0,5.0,HOME,2305,KU,0.36363636363636365,8.5,0.314,91,9,Guard,14.0,16.0,,,91,75.0,1,0,8.261,15.405,0,1
2056,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Kevin Obanor,29,6,7,13,1,0,1,1,0,23,True,False,False,False,0.0,4398304,K. Obanor,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4398304.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,8,13,4,7,3,3,13.0,AWAY,239,BAY,0.7931034482758621,9.31,0.351,83,14,Big_man,48.333,29.667,29.667,48.333,83,61.333,0,1,16.938,24.864,1,0
2057,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Bryson Williams,34,0,4,4,0,0,0,0,1,17,True,False,False,False,11.0,4066678,B. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066678.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,5,9,1,2,6,7,13.0,AWAY,239,BAY,0.5,14.92,0.526,83,14,Big_man,48.333,29.667,29.667,48.333,83,61.333,0,1,16.938,24.864,1,0
2058,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Davion Warren,22,3,3,6,2,0,1,2,2,3,True,False,False,False,2.0,4592666,D. Warren,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592666.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,0,6,0,3,3,4,13.0,AWAY,239,BAY,0.13636363636363635,9.15,0.382,83,14,Guard,48.333,29.667,29.667,48.333,83,61.333,0,1,36.125,31.808,0,1
2059,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Terrence Shannon Jr.,31,0,2,2,5,2,1,1,4,14,True,False,False,False,1.0,4432847,T. Shannon Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432847.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,6,14,1,5,1,2,13.0,AWAY,239,BAY,0.45161290322580644,10.44,0.474,83,14,Guard,48.333,29.667,29.667,48.333,83,61.333,0,1,36.125,31.808,0,1
2060,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Adonis Arms,34,1,6,7,2,1,0,4,0,15,True,False,False,False,25.0,4406489,A. Arms,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4406489.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,3,7,1,3,8,10,13.0,AWAY,239,BAY,0.4411764705882353,7.15,0.289,83,14,Guard,48.333,29.667,29.667,48.333,83,61.333,0,1,36.125,31.808,0,1
2061,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Daniel Batcho,3,0,0,0,0,0,0,0,0,2,False,False,False,False,4.0,4683631,D. Batcho,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683631.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,1,2,0,0,0,0,13.0,AWAY,239,BAY,0.6666666666666666,2.33,0.224,83,14,Big_man,13.0,9.229,9.229,13.0,83,61.333,0,0,4.938,8.391,1,0
2062,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Marcus Santos-Silva,14,3,1,4,0,3,0,2,2,0,False,False,False,False,14.0,4278420,M. Santos-Silva,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278420.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,0,0,0,0,0,0,13.0,AWAY,239,BAY,0.0,4.85,0.317,83,14,Big_man,13.0,9.229,9.229,13.0,83,61.333,0,0,4.938,8.391,1,0
2063,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Chibuzo Agbo,8,0,0,0,0,0,0,0,0,2,False,False,False,False,23.0,4433197,C. Agbo,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433197.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,1,1,0,0,0,0,13.0,AWAY,239,BAY,0.25,1.5,0.168,83,14,Guard,13.0,9.229,9.229,13.0,83,61.333,0,0,12.067,14.396,0,1
2064,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Mylik Wilson,11,0,1,1,1,1,1,0,2,2,False,False,False,False,13.0,4432902,M. Wilson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432902.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,1,1,0,0,0,0,13.0,AWAY,239,BAY,0.18181818181818182,3.67,0.194,83,14,Guard,13.0,9.229,9.229,13.0,83,61.333,0,0,12.067,14.396,0,1
2065,Texas Tech,401368416,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Adonis Arms', 'Terrence Shannon Jr.'}",Clarence Nadolny,14,0,2,2,1,3,0,3,4,5,False,False,False,False,3.0,4431841,C. Nadolny,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431841.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2022-02-17,1,3,0,1,3,4,13.0,AWAY,239,BAY,0.35714285714285715,4.46,0.215,83,14,Guard,13.0,9.229,9.229,13.0,83,61.333,0,0,12.067,14.396,0,1
2066,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",Kevin Obanor,29,1,3,4,1,0,0,0,1,9,True,False,False,False,0.0,4398304,K. Obanor,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4398304.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,4,7,1,2,0,0,2.0,HOME,2250,GONZ,0.3103448275862069,9.42,0.362,55,20,Big_man,73.0,33.6,,,55,84.0,1,1,31.75,26.125,1,0
2067,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",Bryson Williams,15,1,1,2,1,0,0,1,1,5,True,False,False,False,11.0,4066678,B. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066678.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,2,10,1,3,0,0,2.0,HOME,2250,GONZ,0.3333333333333333,15.95,0.579,55,20,Big_man,73.0,33.6,,,55,84.0,1,1,31.75,26.125,1,0
2068,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",Davion Warren,25,1,4,5,3,1,0,1,1,5,True,False,False,False,2.0,4592666,D. Warren,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592666.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,2,8,1,2,0,0,2.0,HOME,2250,GONZ,0.2,9.95,0.402,55,20,Guard,73.0,33.6,,,55,84.0,1,1,30.25,29.582,0,1
2069,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",Kevin McCullar,36,3,7,10,1,2,0,1,2,14,True,False,False,False,15.0,4411057,K. McCullar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4411057.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,5,15,0,4,4,5,2.0,HOME,2250,GONZ,0.3888888888888889,7.38,0.259,55,20,Guard,73.0,33.6,,,55,84.0,1,1,30.25,29.582,0,1
2070,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",Adonis Arms,32,0,4,4,1,0,0,3,1,14,True,False,False,False,25.0,4406489,A. Arms,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4406489.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,5,10,3,7,1,2,2.0,HOME,2250,GONZ,0.4375,8.05,0.303,55,20,Guard,73.0,33.6,,,55,84.0,1,1,30.25,29.582,0,1
2071,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",KJ Allen,2,0,0,0,0,0,0,0,0,0,False,False,False,False,21.0,4897776,KJ Allen,,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,0,0,0,0,0,0,2.0,HOME,2250,GONZ,0.0,3.12,0.309,55,20,Big_man,11.0,10.667,,,55,84.0,1,0,6.75,8.878,1,0
2072,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",Daniel Batcho,17,0,3,3,0,0,1,1,2,4,False,False,False,False,4.0,4683631,D. Batcho,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683631.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,2,2,0,0,0,2,2.0,HOME,2250,GONZ,0.23529411764705882,2.0,0.224,55,20,Big_man,11.0,10.667,,,55,84.0,1,0,6.75,8.878,1,0
2073,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",Marcus Santos-Silva,12,1,1,2,0,0,0,3,3,1,False,False,False,False,14.0,4278420,M. Santos-Silva,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278420.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,0,1,0,0,1,2,2.0,HOME,2250,GONZ,0.08333333333333333,4.89,0.308,55,20,Big_man,11.0,10.667,,,55,84.0,1,0,6.75,8.878,1,0
2074,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",Chibuzo Agbo,3,0,0,0,0,0,0,0,0,0,False,False,False,False,23.0,4433197,C. Agbo,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433197.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,0,0,0,0,0,0,2.0,HOME,2250,GONZ,0.0,1.18,0.122,55,20,Guard,11.0,10.667,,,55,84.0,1,0,17.143,11.753,0,1
2075,Texas Tech,401371295,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Adonis Arms'}",Clarence Nadolny,29,0,2,2,2,0,0,2,0,3,False,False,False,False,3.0,4431841,C. Nadolny,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431841.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-18,1,3,0,1,1,2,2.0,HOME,2250,GONZ,0.10344827586206896,4.67,0.241,55,20,Guard,11.0,10.667,,,55,84.0,1,0,17.143,11.753,0,1
2076,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Kevin Obanor,42,2,5,7,0,1,1,3,0,10,True,False,False,False,0.0,4398304,K. Obanor,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4398304.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,4,16,2,11,0,0,9.0,HOME,2633,TENN,0.23809523809523808,9.73,0.387,57,23,Big_man,54.5,27.7,,,57,71.5,1,1,23.952,26.294,1,0
2077,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Bryson Williams,19,1,2,3,0,0,1,1,2,7,True,False,False,False,11.0,4066678,B. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066678.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,3,9,1,2,0,0,9.0,HOME,2633,TENN,0.3684210526315789,15.18,0.571,57,23,Big_man,54.5,27.7,,,57,71.5,1,1,23.952,26.294,1,0
2078,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Davion Warren,32,0,3,3,1,2,1,2,2,10,True,False,False,False,2.0,4592666,D. Warren,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592666.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,3,10,1,2,3,6,9.0,HOME,2633,TENN,0.3125,9.5,0.394,57,23,Guard,54.5,27.7,,,57,71.5,1,1,34.857,31.04,0,1
2079,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Terrence Shannon Jr.,42,1,11,12,2,1,0,3,1,18,True,False,False,False,1.0,4432847,T. Shannon Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432847.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,6,14,0,5,6,7,9.0,HOME,2633,TENN,0.42857142857142855,10.25,0.43,57,23,Guard,54.5,27.7,,,57,71.5,1,1,34.857,31.04,0,1
2080,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Kevin McCullar,42,0,10,10,5,1,0,2,3,8,True,False,False,False,15.0,4411057,K. McCullar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4411057.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,2,8,0,2,4,6,9.0,HOME,2633,TENN,0.19047619047619047,8.47,0.284,57,23,Guard,54.5,27.7,,,57,71.5,1,1,34.857,31.04,0,1
2081,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Daniel Batcho,27,2,9,11,0,0,2,1,3,4,False,False,False,False,4.0,4683631,D. Batcho,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683631.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,1,1,0,0,2,5,9.0,HOME,2633,TENN,0.14814814814814814,2.44,0.247,57,23,Big_man,17.0,14.0,,,57,71.5,1,0,8.5,12.668,1,0
2082,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Marcus Santos-Silva,3,0,1,1,0,0,0,0,0,0,False,False,False,False,14.0,4278420,M. Santos-Silva,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278420.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,0,0,0,0,0,0,9.0,HOME,2633,TENN,0.0,4.95,0.307,57,23,Big_man,17.0,14.0,,,57,71.5,1,0,8.5,12.668,1,0
2083,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Mylik Wilson,5,0,0,0,0,0,1,2,1,0,False,False,False,False,13.0,4432902,M. Wilson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432902.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,0,0,0,0,0,0,9.0,HOME,2633,TENN,0.0,3.0,0.155,57,23,Guard,17.0,14.0,,,57,71.5,1,0,8.143,13.557,0,1
2084,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Clarence Nadolny,2,0,1,1,0,0,0,1,0,0,False,False,False,False,3.0,4431841,C. Nadolny,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431841.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,0,0,0,0,0,1,9.0,HOME,2633,TENN,0.0,4.43,0.23,57,23,Guard,17.0,14.0,,,57,71.5,1,0,8.143,13.557,0,1
2085,Texas Tech,401371897,"{'Bryson Williams', 'Kevin Obanor', 'Davion Warren', 'Kevin McCullar', 'Terrence Shannon Jr.'}",Adonis Arms,11,2,0,2,1,1,0,0,0,0,False,False,False,False,25.0,4406489,A. Arms,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4406489.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2022,2,2021-12-08,0,3,0,2,0,0,9.0,HOME,2633,TENN,0.0,8.32,0.321,57,23,Guard,17.0,14.0,,,57,71.5,1,0,8.143,13.557,0,1
2086,Villanova,401369818,"{'Justin Moore', 'Jermaine Samuels', 'Collin Gillespie', 'Brandon Slater', 'Eric Dixon'}",Eric Dixon,25,2,3,5,1,2,1,0,4,6,True,False,False,False,43.0,4431718,E. Dixon,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431718.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,2022,2,2021-11-20,3,9,0,0,0,0,25.0,HOME,2633,TENN,0.24,11.0,0.524,71,2,Big_man,,,,,71,,1,1,23.45,26.292,1,0
2087,Villanova,401369818,"{'Justin Moore', 'Jermaine Samuels', 'Collin Gillespie', 'Brandon Slater', 'Eric Dixon'}",Brandon Slater,22,0,3,3,0,1,0,1,4,14,True,False,False,False,3.0,4397133,B. Slater,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397133.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,2022,2,2021-11-20,5,8,1,3,3,4,25.0,HOME,2633,TENN,0.6363636363636364,12.0,0.414,71,2,Big_man,,,,,71,,1,1,23.45,26.292,1,0
2088,Villanova,401369818,"{'Justin Moore', 'Jermaine Samuels', 'Collin Gillespie', 'Brandon Slater', 'Eric Dixon'}",Jermaine Samuels,32,4,7,11,0,0,1,2,2,14,True,False,False,False,23.0,4278588,J. Samuels,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278588.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,2022,2,2021-11-20,6,10,2,4,0,0,25.0,HOME,2633,TENN,0.4375,8.0,0.308,71,2,Big_man,,,,,71,,1,1,23.45,26.292,1,0
2089,Villanova,401369818,"{'Justin Moore', 'Jermaine Samuels', 'Collin Gillespie', 'Brandon Slater', 'Eric Dixon'}",Justin Moore,34,2,5,7,6,2,0,3,3,13,True,False,False,False,5.0,4592491,J. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592491.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,2022,2,2021-11-20,5,18,1,5,2,2,25.0,HOME,2633,TENN,0.38235294117647056,9.0,0.333,71,2,Guard,,,,,71,,1,1,35.25,30.943,0,1
2090,Villanova,401369818,"{'Justin Moore', 'Jermaine Samuels', 'Collin Gillespie', 'Brandon Slater', 'Eric Dixon'}",Collin Gillespie,32,1,2,3,4,2,0,1,2,14,True,False,False,False,2.0,4278585,C. Gillespie,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278585.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,2022,2,2021-11-20,3,10,2,7,6,8,25.0,HOME,2633,TENN,0.4375,13.0,0.448,71,2,Guard,,,,,71,,1,1,35.25,30.943,0,1
2091,Villanova,401369818,"{'Justin Moore', 'Jermaine Samuels', 'Collin Gillespie', 'Brandon Slater', 'Eric Dixon'}",Trey Patterson,3,0,0,0,0,0,0,0,0,0,False,False,False,False,13.0,4713885,T. Patterson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4713885.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,2022,2,2021-11-20,0,1,0,0,0,0,25.0,HOME,2633,TENN,0.0,0.0,0.0,71,2,Big_man,,,,,71,,1,0,8.947,13.23,1,0
2092,Villanova,401369818,"{'Justin Moore', 'Jermaine Samuels', 'Collin Gillespie', 'Brandon Slater', 'Eric Dixon'}",Nnanna Njoku,1,1,1,2,0,0,0,0,1,0,False,False,False,False,22.0,4433274,N. Njoku,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433274.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,222,VILL,123d7C,2022,2,2021-11-20,0,1,0,0,0,0,25.0,HOME,2633,TENN,0.0,0.0,0.0,71,2,Big_man,,,,,71,,1,0,8.947,13.23,1,0
